Fase,FechaMedicion,Voltaje,Corriente,Potencia,FactorPotencia,Frecuencia,EnergiaActiva
1,2026-02-17 23:30:00,120.94,2.075,209.24,0.835,59.96,21.772
1,2026-02-17 23:40:00,120.29,3.282,334.8,0.84,59.93,21.82
1,2026-02-17 23:50:00,121.37,2.05,208.88,0.842,59.99,21.854
1,2026-02-18 00:00:00,120.92,2.813,283.61,0.836,59.96,21.902
1,2026-02-18 00:10:00,121.125,2.458,259.05,0.851,59.975,21.942
1,2026-02-18 00:20:00,121.34,2.81,281.02,0.824,59.99,21.988
1,2026-02-18 00:30:00,121.07,2.29,237.88,0.838,59.98,22.03
1,2026-02-18 00:40:00,120.77,2.779,276.11,0.822,59.97,22.077
1,2026-02-18 00:50:00,121.85,1.852,187.28,0.832,59.91,22.109
1,2026-02-18 01:00:00,121.18,2.893,288.04,0.825,59.98,22.156
1,2026-02-18 01:10:00,121.66,1.726,174.6,0.832,59.97,22.188
1,2026-02-18 01:20:00,120.87,3.013,303.12,0.831,59.94,22.24
1,2026-02-18 01:30:00,121.19,1.693,170.81,0.831,59.94,22.27
1,2026-02-18 01:40:00,120.8,2.897,288.31,0.824,59.98,22.319
1,2026-02-18 01:50:00,121.38,1.664,168.45,0.835,59.93,22.348
1,2026-02-18 02:00:00,120.68,2.897,288.37,0.826,59.97,22.396
1,2026-02-18 02:10:00,121.16,1.811,183.4,0.837,59.98,22.426
1,2026-02-18 02:20:00,121.39,2.738,272.96,0.824,59.95,22.474
1,2026-02-18 02:30:00,121.51,1.812,184.21,0.838,59.98,22.505
1,2026-02-18 02:40:00,121.23,2.767,275.93,0.823,59.96,22.551
1,2026-02-18 02:50:00,121.26,2.02,214.07,0.85,59.98,22.587
1,2026-02-18 03:00:00,119.96,4.285,496.73,0.942,59.95,22.677
1,2026-02-18 03:10:00,120.84,2.086,219.39,0.849,59.94,22.707
1,2026-02-18 03:20:00,121.14,2.624,264.54,0.833,59.98,22.751
1,2026-02-18 03:30:00,120.77,3.209,321.25,0.83,59.95,22.806
1,2026-02-18 03:40:00,121.08,3.101,310.38,0.826,59.94,22.858
1,2026-02-18 03:50:00,121.89,1.836,186.15,0.83,59.95,22.89
1,2026-02-18 04:00:00,120.85,3.236,328.64,0.836,59.97,22.944
1,2026-02-18 04:10:00,121.32,1.664,168.87,0.836,59.96,22.972
1,2026-02-18 04:20:00,120.58,3.092,308.51,0.829,59.95,23.03
1,2026-02-18 04:30:00,121.52,1.67,168.92,0.832,59.95,23.059
1,2026-02-18 04:40:00,120.61,3.063,305.28,0.826,59.92,23.11
1,2026-02-18 04:50:00,119.58,1.682,166.11,0.826,59.95,23.138
1,2026-02-18 05:00:00,120.19,2.869,284.14,0.826,59.94,23.188
1,2026-02-18 05:10:00,118.72,1.698,168.5,0.836,59.94,23.216
1,2026-02-18 05:20:00,119.43,2.894,286.03,0.829,59.96,23.266
1,2026-02-18 05:30:00,119.47,2.169,221.88,0.838,59.94,23.295
1,2026-02-18 05:40:00,117.65,4.365,448.04,0.855,59.91,23.357
1,2026-02-18 05:50:00,118.81,1.777,175.95,0.832,60.0,23.387
1,2026-02-18 06:00:00,117.19,5.338,564.6,0.893,59.94,23.472
1,2026-02-18 06:10:00,116.82,3.202,343.26,0.899,59.94,23.524
1,2026-02-18 06:20:00,118.72,2.984,308.69,0.872,59.99,23.577
1,2026-02-18 06:30:00,118.788,2.225,237.15,0.898,59.962,23.618
1,2026-02-18 06:40:00,117.31,4.923,527.99,0.908,59.96,23.693
1,2026-02-18 06:50:00,118.95,3.071,340.52,0.919,59.97,23.751
1,2026-02-18 07:00:00,118.85,3.25,344.47,0.895,59.94,23.81
1,2026-02-18 07:10:00,117.38,2.26,240.5,0.907,59.98,23.852
1,2026-02-18 07:20:00,118.3,3.241,341.94,0.894,59.95,23.91
1,2026-02-18 07:30:00,120.33,2.235,243.44,0.906,59.94,23.952
1,2026-02-18 07:40:00,117.57,3.228,336.85,0.89,59.94,24.01
1,2026-02-18 07:50:00,118.26,2.109,222.71,0.895,59.94,24.051
1,2026-02-18 08:00:00,117.82,3.893,406.81,0.888,59.97,24.113
1,2026-02-18 08:10:00,118.12,2.088,222.51,0.904,59.95,24.151
1,2026-02-18 08:20:00,117.3,4.012,426.06,0.896,59.95,24.218
1,2026-02-18 08:30:00,117.14,2.98,322.64,0.908,59.94,24.288
1,2026-02-18 08:40:00,117.06,3.113,309.75,0.843,59.96,24.341
1,2026-02-18 08:50:00,119.14,2.409,258.74,0.87,59.97,24.375
1,2026-02-18 09:00:00,116.54,4.988,563.86,0.958,59.98,24.475
1,2026-02-18 09:10:00,118.06,1.629,160.86,0.837,59.97,24.502
1,2026-02-18 09:20:00,115.72,3.068,304.48,0.85,59.94,24.547
1,2026-02-18 09:30:00,111.78,9.448,1007.97,0.928,59.96,24.716
1,2026-02-18 09:40:00,116.48,6.175,665.08,0.876,59.98,24.841
1,2026-02-18 09:50:00,119.22,2.42,247.73,0.839,59.96,24.891
1,2026-02-18 10:00:00,119.36,3.026,300.24,0.831,59.95,24.942
1,2026-02-18 10:10:00,118.08,1.616,160.06,0.838,59.97,24.97
1,2026-02-18 10:20:00,116.74,4.388,448.94,0.864,59.98,25.044
1,2026-02-18 10:30:00,119.4,1.646,164.9,0.84,59.96,25.072
1,2026-02-18 10:40:00,118.79,3.048,302.86,0.837,59.98,25.122
1,2026-02-18 10:50:00,119.17,2.117,219.35,0.849,59.98,25.158
1,2026-02-18 11:00:00,117.8,3.942,402.05,0.855,59.95,25.223
1,2026-02-18 11:10:00,115.22,2.466,254.41,0.883,59.93,25.266
1,2026-02-18 11:20:00,115.98,5.41,564.4,0.897,59.98,25.343
1,2026-02-18 11:30:00,117.73,4.416,493.37,0.93,59.94,25.424
1,2026-02-18 11:40:00,117.81,4.482,481.72,0.908,59.98,25.51
1,2026-02-18 11:50:00,117.95,3.081,328.49,0.899,59.96,25.569
1,2026-02-18 12:00:00,117.69,2.896,302.07,0.888,59.97,25.633
1,2026-02-18 12:10:00,118.5,2.793,292.86,0.888,59.97,25.681
1,2026-02-18 12:20:00,118.56,3.388,354.74,0.889,59.92,25.742
1,2026-02-18 12:30:00,117.92,3.784,404.78,0.9,59.97,25.804
1,2026-02-18 12:40:00,119.08,3.203,341.46,0.894,59.99,25.862
1,2026-02-18 12:50:00,119.61,3.299,354.82,0.897,59.95,25.924
1,2026-02-18 13:00:00,119.23,3.208,345.46,0.899,59.94,25.981
1,2026-02-18 13:10:00,119.57,2.88,304.36,0.888,59.95,26.037
1,2026-02-18 13:20:00,119.17,3.771,406.61,0.899,59.93,26.104
1,2026-02-18 13:30:00,118.838,3.618,395.45,0.91,59.962,26.179
1,2026-02-18 13:40:00,119.3,3.345,355.93,0.892,59.97,26.234
1,2026-02-18 13:50:00,119.28,3.151,338.24,0.896,59.99,26.29
1,2026-02-18 14:00:00,118.28,3.674,381.42,0.88,59.97,26.355
1,2026-02-18 14:10:00,119.34,3.382,364.21,0.879,59.95,26.413
1,2026-02-18 14:20:00,119.39,5.791,627.77,0.9,59.96,26.487
1,2026-02-18 14:30:00,119.33,2.725,288.47,0.885,59.98,26.545
1,2026-02-18 14:40:00,118.75,3.639,373.11,0.853,59.93,26.605
1,2026-02-18 14:50:00,118.25,2.317,239.55,0.856,59.95,26.644
1,2026-02-18 15:00:00,118.33,4.578,528.01,0.959,59.95,26.75
1,2026-02-18 15:10:00,118.42,3.377,368.44,0.895,59.96,26.803
1,2026-02-18 15:20:00,116.29,9.737,1157.71,0.963,59.95,26.999
1,2026-02-18 15:30:00,117.07,7.528,837.48,0.927,59.97,27.177
1,2026-02-18 15:40:00,118.29,6.641,734.84,0.913,59.96,27.294
1,2026-02-18 15:50:00,119.2,6.571,750.75,0.94,59.97,27.436
1,2026-02-18 16:00:00,120.26,4.264,459.35,0.879,59.94,27.536
1,2026-02-18 16:10:00,118.97,5.004,560.65,0.914,59.95,27.646
1,2026-02-18 16:20:00,120.06,2.926,294.8,0.835,59.99,27.699
1,2026-02-18 16:30:00,119.54,3.748,409.89,0.886,59.94,27.763
1,2026-02-18 16:40:00,120.7,2.932,289.85,0.82,59.92,27.811
1,2026-02-18 16:50:00,120.65,1.825,180.89,0.822,59.96,27.843
1,2026-02-18 17:00:00,120.64,2.94,291.26,0.823,59.96,27.891
1,2026-02-18 17:10:00,121.17,1.811,180.42,0.823,59.94,27.926
1,2026-02-18 17:20:00,119.83,4.27,441.61,0.844,59.96,27.993
1,2026-02-18 17:30:00,120.64,2.669,282.17,0.847,59.99,28.044
1,2026-02-18 17:40:00,120.26,2.927,288.93,0.821,59.97,28.093
1,2026-02-18 17:50:00,121.93,1.656,166.34,0.824,59.98,28.123
1,2026-02-18 18:00:00,120.01,7.544,849.59,0.887,59.99,28.268
1,2026-02-18 18:10:00,120.48,3.026,330.17,0.878,59.97,28.327
1,2026-02-18 18:20:00,119.05,4.464,463.15,0.857,59.96,28.398
1,2026-02-18 18:30:00,118.87,2.22,225.48,0.83,59.97,28.438
1,2026-02-18 18:40:00,118.26,3.758,380.34,0.85,59.97,28.506
1,2026-02-18 18:50:00,118.39,1.83,178.75,0.826,59.95,28.536
1,2026-02-18 19:00:00,116.88,3.08,301.66,0.837,59.97,28.589
1,2026-02-18 19:10:00,118.74,1.863,184.79,0.836,59.94,28.62
1,2026-02-18 19:20:00,119.25,3.058,305.49,0.839,59.95,28.673
1,2026-02-18 19:30:00,118.78,1.83,182.66,0.838,59.97,28.704
1,2026-02-18 19:40:00,118.06,3.072,303.79,0.839,59.97,28.755
1,2026-02-18 19:50:00,117.9,1.842,180.02,0.828,59.98,28.787
1,2026-02-18 20:00:00,117.68,3.055,300.78,0.837,59.98,28.837
1,2026-02-18 20:10:00,118.56,2.293,236.12,0.846,59.97,28.878
1,2026-02-18 20:20:00,117.33,3.678,379.28,0.879,59.95,28.948
1,2026-02-18 20:30:00,116.73,2.366,245.42,0.89,59.95,28.991
1,2026-02-18 20:40:00,113.22,5.087,518.92,0.896,59.97,29.073
1,2026-02-18 20:50:00,116.13,3.166,340.78,0.913,59.95,29.125
1,2026-02-18 21:00:00,115.87,5.397,607.3,0.962,59.98,29.232
1,2026-02-18 21:10:00,118.1,2.938,315.812,0.9,59.988,29.268
1,2026-02-18 21:20:00,116.76,7.016,775.1,0.925,59.96,29.411
1,2026-02-18 21:30:00,118.722,6.237,684.8,0.906,59.967,29.516
1,2026-02-18 21:40:00,119.21,4.043,423.75,0.874,59.95,29.582
1,2026-02-18 21:50:00,121.75,1.889,195.0,0.851,59.95,29.615
1,2026-02-18 22:00:00,119.87,5.874,632.26,0.887,59.97,29.722
1,2026-02-18 22:10:00,117.84,1.907,190.49,0.849,59.96,29.759
1,2026-02-18 22:20:00,119.41,2.969,295.45,0.836,59.93,29.807
1,2026-02-18 22:30:00,119.86,2.866,301.69,0.857,59.95,29.848
1,2026-02-18 22:40:00,120.04,2.821,280.54,0.829,59.94,29.894
1,2026-02-18 22:50:00,120.52,2.006,201.44,0.834,59.96,29.929
1,2026-02-18 23:00:00,119.68,4.553,482.83,0.868,59.96,30.002
1,2026-02-18 23:10:00,121.4,2.008,202.73,0.834,59.99,30.037
1,2026-02-18 23:20:00,120.78,2.79,279.67,0.83,59.95,30.085
1,2026-02-18 23:30:00,120.42,2.922,312.13,0.866,59.98,30.13
1,2026-02-18 23:40:00,119.91,2.871,288.97,0.841,59.94,30.184
1,2026-02-18 23:50:00,120.37,2.077,211.6,0.848,59.93,30.219
1,2026-02-19 00:00:00,120.89,2.872,291.19,0.84,59.94,30.267
1,2026-02-19 00:10:00,120.35,1.969,199.27,0.843,59.95,30.303
1,2026-02-19 00:20:00,120.06,2.833,286.28,0.841,59.93,30.349
1,2026-02-19 00:30:00,120.77,2.346,247.64,0.858,59.96,30.385
1,2026-02-19 00:40:00,120.99,2.851,288.82,0.838,59.98,30.432
1,2026-02-19 00:50:00,120.85,1.913,194.82,0.844,59.95,30.465
1,2026-02-19 01:00:00,120.23,2.808,280.18,0.832,59.93,30.514
1,2026-02-19 01:10:00,121.32,1.904,192.11,0.832,59.98,30.546
1,2026-02-19 01:20:00,121.17,3.407,343.24,0.829,59.96,30.593
1,2026-02-19 01:30:00,121.6,2.171,227.85,0.842,59.98,30.631
1,2026-02-19 01:40:00,121.0,2.935,293.23,0.827,59.95,30.678
1,2026-02-19 01:50:00,120.7,1.704,171.72,0.835,59.96,30.708
1,2026-02-19 02:00:00,120.43,2.775,276.59,0.828,59.98,30.757
1,2026-02-19 02:10:00,121.05,1.658,167.8,0.836,59.96,30.786
1,2026-02-19 02:20:00,121.37,2.718,271.81,0.825,59.96,30.833
1,2026-02-19 02:30:00,121.49,1.705,172.28,0.833,59.97,30.863
1,2026-02-19 02:40:00,121.37,2.924,293.53,0.828,59.96,30.911
1,2026-02-19 02:50:00,121.14,2.061,218.86,0.853,59.95,30.945
1,2026-02-19 03:00:00,120.43,4.719,551.46,0.952,59.97,31.042
1,2026-02-19 03:10:00,121.362,1.662,167.738,0.831,59.962,31.07
1,2026-02-19 03:20:00,121.1,2.629,265.26,0.832,59.93,31.115
1,2026-02-19 03:30:00,121.67,3.236,326.27,0.829,59.97,31.171
1,2026-02-19 03:40:00,121.35,3.368,344.3,0.833,59.93,31.225
1,2026-02-19 03:50:00,121.75,2.008,203.54,0.833,59.95,31.257
1,2026-02-19 04:00:00,120.56,2.937,293.44,0.829,59.92,31.31
1,2026-02-19 04:10:00,121.28,1.712,172.82,0.832,59.96,31.339
1,2026-02-19 04:20:00,121.1,2.956,296.87,0.832,59.93,31.391
1,2026-02-19 04:30:00,121.68,1.672,170.76,0.839,59.96,31.42
1,2026-02-19 04:40:00,120.91,3.351,345.35,0.843,59.95,31.484
1,2026-02-19 04:50:00,121.37,1.682,170.13,0.834,59.96,31.512
1,2026-02-19 05:00:00,120.41,2.896,288.32,0.825,59.96,31.562
1,2026-02-19 05:10:00,119.61,2.16,223.33,0.843,59.97,31.599
1,2026-02-19 05:20:00,119.36,2.902,287.86,0.831,59.97,31.647
1,2026-02-19 05:30:00,119.28,1.708,169.24,0.829,59.93,31.677
1,2026-02-19 05:40:00,116.6,9.751,1099.53,0.933,59.96,31.858
1,2026-02-19 05:50:00,119.72,2.565,272.42,0.854,59.95,31.911
1,2026-02-19 06:00:00,118.52,3.962,418.93,0.882,59.95,31.971
1,2026-02-19 06:10:00,119.0,2.706,290.69,0.875,59.96,32.018
1,2026-02-19 06:20:00,118.84,2.91,289.0,0.836,59.95,32.065
1,2026-02-19 06:30:00,120.11,1.659,165.99,0.832,59.99,32.093
1,2026-02-19 06:40:00,118.94,2.889,284.73,0.828,59.96,32.14
1,2026-02-19 06:50:00,120.46,2.046,214.25,0.85,59.93,32.177
1,2026-02-19 07:00:00,119.17,3.792,390.03,0.851,59.98,32.235
1,2026-02-19 07:10:00,118.91,2.021,202.79,0.846,59.96,32.268
1,2026-02-19 07:20:00,118.14,2.845,288.21,0.85,59.97,32.317
1,2026-02-19 07:30:00,117.22,3.672,388.1,0.881,59.97,32.38
1,2026-02-19 07:40:00,117.55,2.827,286.81,0.85,59.96,32.424
1,2026-02-19 07:50:00,117.37,2.989,298.97,0.846,59.94,32.482
1,2026-02-19 08:00:00,117.7,2.273,224.41,0.842,59.94,32.532
1,2026-02-19 08:10:00,117.38,3.166,324.44,0.852,59.96,32.587
1,2026-02-19 08:20:00,116.92,2.301,223.71,0.836,59.93,32.625
1,2026-02-19 08:30:00,117.49,4.02,418.65,0.868,59.93,32.694
1,2026-02-19 08:40:00,118.28,2.765,282.15,0.849,59.95,32.746
1,2026-02-19 08:50:00,118.76,3.003,314.46,0.863,59.96,32.792
1,2026-02-19 09:00:00,117.1,5.584,633.31,0.951,59.93,32.912
1,2026-02-19 09:10:00,119.53,2.657,284.84,0.863,59.97,32.954
1,2026-02-19 09:20:00,119.29,3.076,313.85,0.843,60.0,33.009
1,2026-02-19 09:30:00,119.71,3.291,330.5,0.836,59.97,33.065
1,2026-02-19 09:40:00,119.55,2.794,276.48,0.828,59.97,33.114
1,2026-02-19 09:50:00,118.48,2.419,245.43,0.839,59.96,33.147
1,2026-02-19 10:00:00,119.64,3.361,339.03,0.837,59.95,33.207
1,2026-02-19 10:10:00,119.73,2.232,230.98,0.844,59.94,33.247
1,2026-02-19 10:20:00,119.4,6.373,688.42,0.9,59.97,33.368
1,2026-02-19 10:30:00,120.96,1.646,165.31,0.831,59.93,33.403
1,2026-02-19 10:40:00,119.44,2.906,286.29,0.826,59.94,33.454
1,2026-02-19 10:50:00,120.311,2.08,218.811,0.853,59.956,33.491
1,2026-02-19 11:00:00,117.38,6.884,740.97,0.916,59.95,33.608
1,2026-02-19 11:10:00,119.77,2.043,212.87,0.849,59.92,33.651
1,2026-02-19 11:20:00,119.85,2.869,283.03,0.825,59.92,33.7
1,2026-02-19 11:30:00,120.28,1.671,168.66,0.84,59.96,33.729
1,2026-02-19 11:40:00,119.19,2.845,283.12,0.836,59.95,33.777
1,2026-02-19 11:50:00,119.233,1.823,181.956,0.836,59.956,33.807
1,2026-02-19 12:00:00,118.71,2.739,272.22,0.838,59.95,33.855
1,2026-02-19 12:10:00,117.56,2.274,234.17,0.857,59.96,33.904
1,2026-02-19 12:20:00,116.58,3.266,316.17,0.836,59.95,33.959
1,2026-02-19 12:30:00,117.62,2.278,235.57,0.861,59.95,33.996
1,2026-02-19 12:40:00,118.98,2.914,290.14,0.836,59.98,34.055
1,2026-02-19 12:50:00,116.7,7.525,851.25,0.942,59.95,34.214
1,2026-02-19 13:00:00,115.06,10.41,1154.2,0.947,59.93,34.397
1,2026-02-19 13:10:00,118.12,3.092,338.84,0.911,59.96,34.458
1,2026-02-19 13:20:00,118.92,3.309,345.32,0.881,59.96,34.52
1,2026-02-19 13:30:00,116.838,7.416,832.938,0.929,59.975,34.621
1,2026-02-19 13:40:00,117.98,7.31,819.01,0.926,59.96,34.763
1,2026-02-19 13:50:00,121.0,2.078,225.47,0.897,59.98,34.802
1,2026-02-19 14:00:00,119.89,3.838,406.77,0.88,59.95,34.867
1,2026-02-19 14:10:00,119.12,4.309,477.11,0.917,59.98,34.927
1,2026-02-19 14:20:00,119.2,3.896,417.82,0.893,59.97,34.986
1,2026-02-19 14:30:00,119.75,4.597,509.63,0.918,59.96,35.094
1,2026-02-19 14:40:00,118.29,9.011,1035.37,0.955,59.97,35.254
1,2026-02-19 14:50:00,118.74,6.662,738.3,0.911,59.93,35.384
1,2026-02-19 15:00:00,120.39,5.072,596.99,0.969,59.97,35.495
1,2026-02-19 15:10:00,121.44,2.069,217.67,0.846,59.97,35.528
1,2026-02-19 15:20:00,122.25,2.599,263.23,0.83,59.95,35.574
1,2026-02-19 15:30:00,120.27,3.213,321.48,0.831,59.91,35.628
1,2026-02-19 15:40:00,118.42,3.241,321.0,0.837,59.96,35.683
1,2026-02-19 15:50:00,121.7,1.66,166.325,0.822,59.938,35.707
1,2026-02-19 16:00:00,120.48,3.229,322.74,0.829,59.96,35.767
1,2026-02-19 16:10:00,120.86,1.64,165.7,0.837,59.96,35.797
1,2026-02-19 16:20:00,121.1,3.038,303.77,0.827,59.98,35.849
1,2026-02-19 16:30:00,121.85,1.642,166.04,0.828,59.94,35.883
1,2026-02-19 16:40:00,121.2,3.064,306.2,0.824,59.933,35.927
1,2026-02-19 16:50:00,122.633,1.663,168.0,0.826,59.956,35.963
1,2026-02-19 17:00:00,122.163,3.038,303.962,0.82,59.988,36.014
1,2026-02-19 17:10:00,122.18,1.634,164.92,0.827,59.97,36.043
1,2026-02-19 17:20:00,120.1,2.865,282.98,0.823,59.97,36.093
1,2026-02-19 17:30:00,121.09,1.686,167.62,0.821,59.96,36.121
1,2026-02-19 17:40:00,121.725,2.912,292.688,0.826,59.962,36.171
1,2026-02-19 17:50:00,122.54,1.708,169.03,0.808,59.97,36.199
1,2026-02-19 18:00:00,121.038,3.653,374.25,0.828,59.95,36.249
1,2026-02-19 18:10:00,120.51,1.805,179.95,0.827,59.92,36.279
1,2026-02-19 18:20:00,118.45,2.641,254.288,0.811,59.938,36.338
1,2026-02-19 18:30:00,118.81,2.03,195.09,0.807,59.95,36.371
1,2026-02-19 18:40:00,117.21,4.38,445.14,0.829,59.98,36.439
1,2026-02-19 18:50:00,116.83,4.942,531.31,0.87,59.98,36.549
1,2026-02-19 19:00:00,117.07,7.45,821.56,0.903,59.97,36.699
1,2026-02-19 19:10:00,118.38,4.001,425.47,0.875,59.94,36.767
1,2026-02-19 19:20:00,117.88,3.151,320.28,0.863,59.97,36.822
1,2026-02-19 19:30:00,117.71,5.256,571.99,0.913,59.98,36.907
1,2026-02-19 19:40:00,118.24,6.133,665.74,0.909,59.96,37.028
1,2026-02-19 19:50:00,118.09,3.199,340.3,0.901,59.93,37.087
1,2026-02-19 20:00:00,116.425,7.818,867.938,0.955,59.988,37.228
1,2026-02-19 20:10:00,118.08,5.228,579.39,0.932,59.99,37.326
1,2026-02-19 20:20:00,117.62,8.131,907.27,0.953,59.93,37.474
1,2026-02-19 20:30:00,119.28,3.305,357.26,0.902,59.95,37.533
1,2026-02-19 20:40:00,118.47,7.601,846.82,0.944,59.97,37.675
1,2026-02-19 20:50:00,120.84,2.828,309.84,0.895,59.93,37.728
1,2026-02-19 21:00:00,118.975,6.055,709.3,0.984,59.962,37.824
1,2026-02-19 21:10:00,119.6,5.365,614.82,0.948,59.95,37.94
1,2026-02-19 21:20:00,119.78,4.976,553.74,0.922,59.95,38.03
1,2026-02-19 21:30:00,118.88,4.334,463.71,0.896,59.96,38.104
1,2026-02-19 21:40:00,119.24,6.371,692.11,0.905,59.98,38.21
1,2026-02-19 21:50:00,121.16,3.198,348.99,0.875,59.96,38.285
1,2026-02-19 22:00:00,121.75,3.113,315.262,0.832,59.95,38.343
1,2026-02-19 22:10:00,121.4,2.457,259.16,0.855,59.94,38.383
1,2026-02-19 22:20:00,120.73,2.819,285.58,0.841,59.95,38.43
1,2026-02-19 22:30:00,121.188,1.831,187.362,0.842,59.95,38.47
1,2026-02-19 22:40:00,120.875,2.96,298.962,0.835,59.962,38.518
1,2026-02-19 22:50:00,120.82,2.24,227.89,0.844,59.94,38.557
1,2026-02-19 23:00:00,121.43,2.712,275.7,0.837,59.99,38.604
1,2026-02-19 23:10:00,121.96,2.284,234.44,0.842,59.95,38.643
1,2026-02-19 23:20:00,121.67,2.695,275.3,0.841,59.97,38.69
1,2026-02-19 23:30:00,121.4,2.151,220.538,0.846,59.925,38.729
1,2026-02-19 23:40:00,120.4,2.691,273.09,0.845,59.94,38.775
1,2026-02-19 23:50:00,120.08,2.088,210.88,0.842,59.95,38.813
1,2026-02-20 00:00:00,120.07,3.158,326.3,0.851,59.96,38.861
1,2026-02-20 00:10:00,119.81,2.07,207.1,0.834,59.97,38.898
1,2026-02-20 00:20:00,116.57,2.698,263.53,0.836,59.97,38.942
1,2026-02-20 00:30:00,120.31,2.041,205.57,0.84,59.97,38.979
1,2026-02-20 00:40:00,119.04,2.652,263.02,0.833,59.96,39.023
1,2026-02-20 00:50:00,121.43,2.052,205.69,0.827,59.93,39.059
1,2026-02-20 01:00:00,121.62,2.813,282.13,0.826,59.97,39.106
1,2026-02-20 01:10:00,122.19,1.857,189.49,0.837,59.96,39.139
1,2026-02-20 01:20:00,122.19,2.762,280.43,0.834,59.97,39.187
1,2026-02-20 01:30:00,121.84,1.853,188.72,0.836,59.97,39.219
1,2026-02-20 01:40:00,120.23,3.188,326.98,0.844,59.95,39.267
1,2026-02-20 01:50:00,119.49,2.121,220.27,0.848,59.97,39.302
1,2026-02-20 02:00:00,119.76,2.899,289.69,0.834,59.96,39.349
1,2026-02-20 02:10:00,121.01,1.738,173.71,0.826,59.92,39.381
1,2026-02-20 02:20:00,121.73,2.897,291.21,0.825,59.96,39.429
1,2026-02-20 02:30:00,121.54,1.696,173.07,0.839,59.94,39.46
1,2026-02-20 02:40:00,120.98,2.783,279.75,0.834,59.96,39.508
1,2026-02-20 02:50:00,119.4,2.932,318.9,0.875,59.94,39.556
1,2026-02-20 03:00:00,118.84,4.69,540.68,0.95,59.96,39.649
1,2026-02-20 03:10:00,121.05,1.753,176.01,0.829,59.97,39.68
1,2026-02-20 03:20:00,121.33,2.602,263.58,0.838,59.95,39.724
1,2026-02-20 03:30:00,121.28,3.259,328.73,0.83,59.95,39.781
1,2026-02-20 03:40:00,121.3,2.945,297.01,0.833,59.96,39.831
1,2026-02-20 03:50:00,121.25,2.01,204.22,0.838,59.93,39.865
1,2026-02-20 04:00:00,120.24,3.06,306.79,0.833,59.96,39.918
1,2026-02-20 04:10:00,120.05,1.716,172.89,0.839,59.93,39.947
1,2026-02-20 04:20:00,120.64,3.05,306.25,0.833,59.96,40.001
1,2026-02-20 04:30:00,121.08,2.13,223.78,0.849,59.94,40.039
1,2026-02-20 04:40:00,120.11,3.085,308.36,0.833,59.94,40.09
1,2026-02-20 04:50:00,121.06,1.727,174.77,0.835,59.94,40.12
1,2026-02-20 05:00:00,119.57,3.304,323.53,0.825,59.93,40.169
1,2026-02-20 05:10:00,119.262,1.726,170.988,0.83,59.938,40.2
1,2026-02-20 05:20:00,118.75,2.878,285.02,0.835,59.97,40.248
1,2026-02-20 05:30:00,119.3,2.14,221.43,0.848,59.97,40.281
1,2026-02-20 05:40:00,118.69,3.397,342.21,0.841,59.95,40.348
1,2026-02-20 05:50:00,120.11,1.718,172.49,0.837,59.93,40.377
1,2026-02-20 06:00:00,119.28,4.248,451.76,0.878,59.96,40.457
1,2026-02-20 06:10:00,119.63,2.244,237.49,0.869,59.96,40.503
1,2026-02-20 06:20:00,119.52,2.87,283.47,0.829,59.95,40.55
1,2026-02-20 06:30:00,117.5,1.662,163.52,0.837,59.98,40.579
1,2026-02-20 06:40:00,118.6,2.996,297.64,0.841,59.95,40.631
1,2026-02-20 06:50:00,119.24,2.064,213.86,0.846,59.97,40.668
1,2026-02-20 07:00:00,119.14,3.339,334.45,0.829,59.93,40.721
1,2026-02-20 07:10:00,118.49,1.647,162.55,0.834,59.95,40.749
1,2026-02-20 07:20:00,117.49,2.709,266.01,0.836,59.96,40.796
1,2026-02-20 07:30:00,114.46,1.713,164.78,0.842,59.96,40.825
1,2026-02-20 07:40:00,115.66,3.215,317.23,0.84,59.94,40.877
1,2026-02-20 07:50:00,113.06,5.825,629.43,0.951,59.99,40.983
1,2026-02-20 08:00:00,114.44,7.131,761.07,0.936,59.96,41.113
1,2026-02-20 08:10:00,116.37,2.532,261.96,0.858,59.96,41.161
1,2026-02-20 08:20:00,116.31,3.563,353.89,0.847,59.93,41.223
1,2026-02-20 08:30:00,118.24,1.824,181.22,0.84,59.95,41.253
1,2026-02-20 08:40:00,118.5,2.732,269.69,0.835,59.97,41.298
1,2026-02-20 08:50:00,118.36,2.462,259.58,0.852,59.96,41.334
1,2026-02-20 09:00:00,117.99,5.064,579.67,0.955,59.97,41.453
1,2026-02-20 09:10:00,119.63,2.277,235.26,0.843,59.96,41.491
1,2026-02-20 09:20:00,119.35,2.629,260.67,0.829,59.95,41.537
1,2026-02-20 09:30:00,118.46,4.449,460.45,0.863,59.95,41.606
1,2026-02-20 09:40:00,119.72,3.973,405.9,0.844,59.95,41.664
1,2026-02-20 09:50:00,121.34,1.984,199.13,0.826,59.98,41.699
1,2026-02-20 10:00:00,120.51,3.089,307.66,0.827,59.95,41.756
1,2026-02-20 10:10:00,119.32,2.259,212.59,0.8,59.98,41.792
1,2026-02-20 10:20:00,118.34,5.179,441.88,0.724,59.96,41.868
1,2026-02-20 10:30:00,119.92,3.36,313.41,0.777,60.0,41.921
1,2026-02-20 10:40:00,119.4,5.468,510.17,0.773,59.94,42.009
1,2026-02-20 10:50:00,119.089,6.076,693.011,0.929,59.967,42.086
